,predicted,predicted labal,true label,fold,iteration,index,model,encoding,smiles
6505,-0.8386953114939959,0,0,0,0,0,NSK linear,Morgan,O=C(O)c1ccccc1Cl
6506,-0.019528503520516827,0,1,0,0,1,NSK linear,Morgan,CCc1cccc(CC)c1N(COC)C(=O)CO
6507,0.4760881161448715,1,1,0,0,2,NSK linear,Morgan,CCc1cccc(CC)c1N(COC)C(=O)CO
6508,-0.819824822480711,0,0,0,0,3,NSK linear,Morgan,COC(=O)Nc1nc2ccccc2[nH]1
6509,1.805152591788034,1,1,0,0,4,NSK linear,Morgan,COC(=O)Nc1nc2ccccc2[nH]1
6510,1.8354837426148836,1,1,0,0,5,NSK linear,Morgan,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)OCC4(C)C3CCC21C
6511,-1.3675101850111833,0,0,0,0,6,NSK linear,Morgan,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)OCC4(C)C3CCC21C
6512,-0.3553447839604078,0,0,0,0,7,NSK linear,Morgan,Cc1nc(N)nc(N)n1
6513,2.998187665025235,1,1,0,0,8,NSK linear,Morgan,Cc1nc(N)nc(N)n1
6514,0.6944199967042943,1,1,0,0,9,NSK linear,Morgan,CCNc1nc(N)nc(Cl)n1
6515,-0.6989787803020369,0,0,0,0,10,NSK linear,Morgan,CCNc1nc(N)nc(Cl)n1
6516,0.7331356685904362,1,1,0,0,11,NSK linear,Morgan,CC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)O
6517,-0.4490459214331118,0,0,0,0,12,NSK linear,Morgan,CC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)O
6518,-1.3507284196343818,0,0,0,0,13,NSK linear,Morgan,N[C@H]1CC[C@H](C[C@H]2CC[C@H](N)CC2)CC1
6519,-0.24784594973061067,0,0,0,0,14,NSK linear,Morgan,N[C@H]1CC[C@H](C[C@H]2CC[C@H](N)CC2)CC1
6520,-0.4155509110812228,0,0,0,0,15,NSK linear,Morgan,Brc1ccccc1
6521,-0.34258260687548353,0,0,0,0,16,NSK linear,Morgan,Brc1ccccc1
6522,-0.5664974944968708,0,0,0,0,17,NSK linear,Morgan,O=NN1CCOCC1
6523,0.9817087012508403,1,1,0,0,18,NSK linear,Morgan,O=NN1CCOCC1
6524,-0.33818932257539963,0,1,0,0,19,NSK linear,Morgan,c1cc2c3c(c1)ccc1cccc(c13)C2
6525,0.5988548018903157,1,1,0,0,20,NSK linear,Morgan,c1cc2c3c(c1)ccc1cccc(c13)C2
6526,-0.8668180004255963,0,0,0,0,21,NSK linear,Morgan,c1ccc2c3c4c(cc5ccccc5c4cc2c1)C1=C3CCCC1
6527,0.056077632412697254,1,0,0,0,22,NSK linear,Morgan,c1ccc2c3c4c(cc5ccccc5c4cc2c1)C1=C3CCCC1
6528,-0.2733126561513721,0,0,0,0,23,NSK linear,Morgan,C1CCCC2OC2CC1
6529,-0.43662906293621506,0,1,0,0,24,NSK linear,Morgan,C1CCCC2OC2CC1
6530,3.678696579378037,1,1,0,0,25,NSK linear,Morgan,C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O
6531,-1.12814768519813,0,0,0,0,26,NSK linear,Morgan,C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O
6532,-0.1384970794810732,0,0,0,0,27,NSK linear,Morgan,[N-]=[N+]=NCC(O)C(O)C(O)C(O)C=O
6533,-0.8717097420693636,0,0,0,0,28,NSK linear,Morgan,[N-]=[N+]=NCC(O)C(O)C(O)C(O)C=O
6534,0.7050543828551832,1,1,0,0,29,NSK linear,Morgan,CCC(CC)[N+](=O)[O-]
6535,-0.3671994506101241,0,1,0,0,30,NSK linear,Morgan,CCC(CC)[N+](=O)[O-]
6536,0.7615144431334493,1,1,0,0,31,NSK linear,Morgan,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1
6537,2.924068778647535,1,1,0,0,32,NSK linear,Morgan,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1
6538,-1.2262551917994138,0,1,0,0,33,NSK linear,Morgan,Cc1ccc(S(=O)(=O)NN)cc1
6539,1.4102922569308403,1,1,0,0,34,NSK linear,Morgan,Cc1ccc(S(=O)(=O)NN)cc1
6540,1.2455194156352634,1,1,0,0,35,NSK linear,Morgan,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl
6541,-0.1492458726786126,0,1,0,0,36,NSK linear,Morgan,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl
6542,-1.1792665829373852,0,0,0,0,37,NSK linear,Morgan,N#Cc1cc([N+](=O)[O-])ccc1N
6543,1.6936625299036294,1,1,0,0,38,NSK linear,Morgan,N#Cc1cc([N+](=O)[O-])ccc1N
6544,-0.3682053687549952,0,1,0,0,39,NSK linear,Morgan,N#CCCNCCC#N
6545,-1.3545218149374278,0,0,0,0,40,NSK linear,Morgan,N#CCCNCCC#N
6546,2.522645416294152,1,1,0,0,41,NSK linear,Morgan,CC(C)C=O
6547,0.425432122456952,1,1,0,0,42,NSK linear,Morgan,CC(C)C=O
6548,1.1157369812628812,1,1,0,0,43,NSK linear,Morgan,Nc1nc2cc(Cl)c(Cl)cc2s1
6549,-0.7203496524065759,0,0,0,0,44,NSK linear,Morgan,Nc1nc2cc(Cl)c(Cl)cc2s1
6550,-1.726452174603488,0,0,0,0,45,NSK linear,Morgan,Cc1c([N+](=O)[O-])ccc2ccccc12
6551,0.04420276424788733,1,0,0,0,46,NSK linear,Morgan,Cc1c([N+](=O)[O-])ccc2ccccc12
6552,1.0266970576350556,1,1,0,0,47,NSK linear,Morgan,COc1cc2c(c3c(C)cc4ccccc4c13)CCC2=O
6553,-0.8074983192979444,0,0,0,0,48,NSK linear,Morgan,COc1cc2c(c3c(C)cc4ccccc4c13)CCC2=O
6554,3.3394905137684963,1,0,0,0,49,NSK linear,Morgan,CC1=CC(=O)c2ccccc2C1=O
6555,-0.5370486098290966,0,0,0,0,50,NSK linear,Morgan,CC1=CC(=O)c2ccccc2C1=O
6556,0.15948746712854084,1,1,0,0,51,NSK linear,Morgan,CCCCCCCCC=O
6557,0.20618431990074265,1,1,0,0,52,NSK linear,Morgan,CCCCCCCCC=O
6558,2.3228732486173738,1,1,0,0,53,NSK linear,Morgan,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O
6559,-0.6319395756664121,0,0,0,0,54,NSK linear,Morgan,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O
6560,-0.6424358206967432,0,0,0,0,55,NSK linear,Morgan,Fc1cc2ccccc2c2ncccc12
6561,-0.6517234411962216,0,0,0,0,56,NSK linear,Morgan,Fc1cc2ccccc2c2ncccc12
6562,1.2346333652097807,1,0,0,0,57,NSK linear,Morgan,CC(C)C(C)C
6563,0.05706007857741885,1,1,0,0,58,NSK linear,Morgan,CC(C)C(C)C
6564,-0.5996359120956498,0,0,0,0,59,NSK linear,Morgan,O=C(O)C(=O)C(=O)O
6565,-0.6430131870963347,0,0,0,0,60,NSK linear,Morgan,O=C(O)C(=O)C(=O)O
6566,0.6767642665180456,1,1,0,0,61,NSK linear,Morgan,CCOc1ccc(NC(C)=O)cc1[N+](=O)[O-]
6567,1.2458255399330864,1,1,0,0,62,NSK linear,Morgan,CCOc1ccc(NC(C)=O)cc1[N+](=O)[O-]
6568,2.3438926447436232,1,1,0,0,63,NSK linear,Morgan,N=C(N)NNc1ccc(N=NC(N)=S)cc1
6569,2.2050793499133796,1,0,0,0,64,NSK linear,Morgan,N=C(N)NNc1ccc(N=NC(N)=S)cc1
6570,-0.35093506952070835,0,0,0,0,65,NSK linear,Morgan,COC(=O)/C(C#N)=C/c1ccc(Br)o1
6571,-0.6889283589185502,0,0,0,0,66,NSK linear,Morgan,COC(=O)/C(C#N)=C/c1ccc(Br)o1
6572,-0.9339389796768736,0,0,0,0,67,NSK linear,Morgan,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)[C@@H](O)[C@H](O)C=C4
6573,-0.9510206437234414,0,0,0,0,68,NSK linear,Morgan,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)[C@@H](O)[C@H](O)C=C4
6574,-0.1584724235427134,0,1,0,0,69,NSK linear,Morgan,c1ccc2nccnc2c1
6575,1.9068434484153263,1,1,0,0,70,NSK linear,Morgan,c1ccc2nccnc2c1
6576,-0.3828759472845418,0,0,0,0,71,NSK linear,Morgan,C=C1CCC2CC1C2(C)C
6577,-0.33040243552180015,0,1,0,0,72,NSK linear,Morgan,C=C1CCC2CC1C2(C)C
6578,0.6245637982994356,1,1,0,0,73,NSK linear,Morgan,Nc1cc([N+](=O)[O-])c(-c2ccccc2)c([N+](=O)[O-])c1
6579,-1.0260801596005031,0,0,0,0,74,NSK linear,Morgan,Nc1cc([N+](=O)[O-])c(-c2ccccc2)c([N+](=O)[O-])c1
6580,-1.2979280513157845,0,1,0,0,75,NSK linear,Morgan,C[C@@H](O)CN(C)c1ccc(NN)nn1
6581,-1.0430197859908983,0,1,0,0,76,NSK linear,Morgan,C[C@@H](O)CN(C)c1ccc(NN)nn1
6582,-0.26871598235733407,0,0,0,0,77,NSK linear,Morgan,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1
6583,0.31615265097225015,1,1,0,0,78,NSK linear,Morgan,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1
6584,-0.5825417532641061,0,0,0,0,79,NSK linear,Morgan,Clc1ccc(C(Cl)(Cl)Cl)cc1
6585,-0.9278029015831413,0,0,0,0,80,NSK linear,Morgan,Clc1ccc(C(Cl)(Cl)Cl)cc1
6586,1.393886529641361,1,1,0,0,81,NSK linear,Morgan,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C
6587,0.001762877501257143,1,1,0,0,82,NSK linear,Morgan,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C
6588,1.5888004957999808,1,1,0,0,83,NSK linear,Morgan,C1=C[C@H]2O[C@H]2c2cc3ccc4cccc5ccc(c21)c3c45
6589,-0.5836636628467078,0,0,0,0,84,NSK linear,Morgan,C1=C[C@H]2O[C@H]2c2cc3ccc4cccc5ccc(c21)c3c45
6590,0.33421929551497015,1,1,0,0,85,NSK linear,Morgan,C/C=C/CC
6591,-0.3360752212335702,0,0,0,0,86,NSK linear,Morgan,C/C=C/CC
6592,-0.38104089159412696,0,0,0,0,87,NSK linear,Morgan,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1
6593,0.0799919678538622,1,1,0,0,88,NSK linear,Morgan,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1
6594,-0.27766814944911206,0,1,0,0,89,NSK linear,Morgan,CC(C)CCCC(C)C1CCC2C3CC4N(N5C(=O)c6ccccc6C5=O)C45CC(Cl)CCC5(C)C3CCC12C
6595,-0.8887809754111571,0,0,0,0,90,NSK linear,Morgan,CC(C)CCCC(C)C1CCC2C3CC4N(N5C(=O)c6ccccc6C5=O)C45CC(Cl)CCC5(C)C3CCC12C
6596,0.8425094972609559,1,1,0,0,91,NSK linear,Morgan,CC(=O)OCc1c2ccccc2cc2ccc3ccccc3c12
6597,-0.2069011579880609,0,1,0,0,92,NSK linear,Morgan,CC(=O)OCc1c2ccccc2cc2ccc3ccccc3c12
6598,1.4628073523186396,1,1,0,0,93,NSK linear,Morgan,O=C(O)c1cc(O)c2cccc(O)c2n1
6599,0.29473028262465545,1,1,0,0,94,NSK linear,Morgan,O=C(O)c1cc(O)c2cccc(O)c2n1
6600,-0.3455135831166997,0,0,0,0,95,NSK linear,Morgan,CCOC(=O)N(CCC=O)N=O
6601,-0.17611593214453233,0,0,0,0,96,NSK linear,Morgan,CCOC(=O)N(CCC=O)N=O
6602,-0.7670343139104503,0,1,0,0,97,NSK linear,Morgan,CC(=O)ON(OCc1ccc(C)cc1)C(=O)c1ccccc1
6603,0.2623471527470173,1,0,0,0,98,NSK linear,Morgan,CC(=O)ON(OCc1ccc(C)cc1)C(=O)c1ccccc1
6604,1.4861702023868588,1,1,0,0,99,NSK linear,Morgan,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1
6605,-1.3321188785428058,0,0,0,0,100,NSK linear,Morgan,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1
6606,-0.03988107949600761,0,0,0,0,101,NSK linear,Morgan,O=C1CN(/N=C/C=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
6607,0.7180213216226401,1,1,0,0,102,NSK linear,Morgan,O=C1CN(/N=C/C=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
6608,-1.1956503913219176,0,0,0,0,103,NSK linear,Morgan,NCCS
6609,0.38349747033223786,1,1,0,0,104,NSK linear,Morgan,NCCS
6610,0.1775613367718047,1,0,0,0,105,NSK linear,Morgan,CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O
6611,-0.1364066956418805,0,0,0,0,106,NSK linear,Morgan,CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O
6612,-0.1750715338133373,0,1,0,0,107,NSK linear,Morgan,Cc1ccc2[nH]nnc2c1
6613,0.923172381826513,1,1,0,0,108,NSK linear,Morgan,Cc1ccc2[nH]nnc2c1
6614,0.7536991536335782,1,1,0,0,109,NSK linear,Morgan,O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCSSCCC(=O)N1C(C(=O)O)CSC1c1ccccc1O
6615,-0.6749585391040436,0,0,0,0,110,NSK linear,Morgan,O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCSSCCC(=O)N1C(C(=O)O)CSC1c1ccccc1O
6616,0.561896182847704,1,1,0,0,111,NSK linear,Morgan,CN1C[C@H](C(=O)N[C@@]2(C)O[C@]3(O)[C@H]4CCCN4C(=O)[C@@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@@H]21
6617,-0.47541646114138003,0,0,0,0,112,NSK linear,Morgan,CN1C[C@H](C(=O)N[C@@]2(C)O[C@]3(O)[C@H]4CCCN4C(=O)[C@@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@@H]21
6618,-0.18508294851198756,0,0,0,0,113,NSK linear,Morgan,CC(C)(C)CNC(=O)/C=C/c1ccc([N+](=O)[O-])o1
6619,0.09617385741872198,1,1,0,0,114,NSK linear,Morgan,CC(C)(C)CNC(=O)/C=C/c1ccc([N+](=O)[O-])o1
6620,0.24896824359352893,1,1,0,0,115,NSK linear,Morgan,COc1ccc2c(cc3c4c(cc5c(c42)OCO5)CCN3C)c1OC
6621,0.18646543015482903,1,1,0,0,116,NSK linear,Morgan,COc1ccc2c(cc3c4c(cc5c(c42)OCO5)CCN3C)c1OC
6622,0.9473999027884221,1,1,0,0,117,NSK linear,Morgan,O=C(Cl)C(Cl)Cl
6623,-0.38559556366958897,0,1,0,0,118,NSK linear,Morgan,O=C(Cl)C(Cl)Cl
6624,0.25648687434997824,1,1,0,0,119,NSK linear,Morgan,C/C=C/C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C21CO1
6625,0.11056325607608009,1,1,0,0,120,NSK linear,Morgan,C/C=C/C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C21CO1
6626,0.7289822673487412,1,1,0,0,121,NSK linear,Morgan,O=c1c2c(O)cccc2oc2c3c(cc(O)c12)O[C@@H]1OC=C[C@@H]31
6627,-0.5660558328692673,0,0,0,0,122,NSK linear,Morgan,O=c1c2c(O)cccc2oc2c3c(cc(O)c12)O[C@@H]1OC=C[C@@H]31
6628,0.9862979338026225,1,1,0,0,123,NSK linear,Morgan,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O
6629,1.312999652419564,1,1,0,0,124,NSK linear,Morgan,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O
6630,-0.23426781598393315,0,1,0,0,125,NSK linear,Morgan,Cc1nc2ccc(N)cc2nc1C
6631,-0.22784496768702253,0,1,0,0,126,NSK linear,Morgan,Cc1nc2ccc(N)cc2nc1C
6632,0.4336437167343184,1,1,0,0,127,NSK linear,Morgan,O=C(/N=c1\sn(C(=O)c2cccc([N+](=O)[O-])c2)c2ccc([N+](=O)[O-])cc12)c1cccc([N+](=O)[O-])c1
6633,-0.31788439961345727,0,0,0,0,128,NSK linear,Morgan,O=C(/N=c1\sn(C(=O)c2cccc([N+](=O)[O-])c2)c2ccc([N+](=O)[O-])cc12)c1cccc([N+](=O)[O-])c1
6634,0.08917353704029402,1,1,0,0,129,NSK linear,Morgan,Nc1ccc(N=Nc2ccccc2)c(N)c1
6635,-0.23240975035581707,0,1,0,0,130,NSK linear,Morgan,Nc1ccc(N=Nc2ccccc2)c(N)c1
6636,-0.8832271246180581,0,0,0,0,131,NSK linear,Morgan,O=C1C=Cc2ccc3c4c(ccc1c24)C=CC3=O
6637,-0.06518530848381315,0,1,0,0,132,NSK linear,Morgan,O=C1C=Cc2ccc3c4c(ccc1c24)C=CC3=O
6638,-0.01229640408075322,0,0,0,0,133,NSK linear,Morgan,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@@H](C)[C@@H](O)[C@@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCCN[C@H](C)c3ccccc3)cs2)cs1)[C@@H](C)O)[C@@H](O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@H]1O)c1c[nH]cn1
6639,0.5747256088326438,1,1,0,0,134,NSK linear,Morgan,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@@H](C)[C@@H](O)[C@@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCCN[C@H](C)c3ccccc3)cs2)cs1)[C@@H](C)O)[C@@H](O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@H]1O)c1c[nH]cn1
6640,2.938454000962165,1,1,0,0,135,NSK linear,Morgan,COC(O)=C1C(C)=NC(COC(N)=O)=C(C(=O)OC(C)C)[C@H]1c1cccc(Cl)c1Cl
6641,-1.4171878673126042,0,0,0,0,136,NSK linear,Morgan,COC(O)=C1C(C)=NC(COC(N)=O)=C(C(=O)OC(C)C)[C@H]1c1cccc(Cl)c1Cl
6642,0.6908926344611501,1,1,0,0,137,NSK linear,Morgan,C(=C/c1cccc(/C=C/c2ccccc2)c1)\c1ccccc1
6643,1.8097208338034931,1,1,0,0,138,NSK linear,Morgan,C(=C/c1cccc(/C=C/c2ccccc2)c1)\c1ccccc1
6644,0.8527094150518806,1,1,0,0,139,NSK linear,Morgan,CC1c2ccccc2N(C)C2=Nc3ccccc3C21
6645,-0.5340207787047057,0,0,0,0,140,NSK linear,Morgan,CC1c2ccccc2N(C)C2=Nc3ccccc3C21
6646,0.37843764266735164,1,1,0,0,141,NSK linear,Morgan,Cc1cc2ccccc2c2ccc3ccccc3c12
6647,1.7445164376326037,1,1,0,0,142,NSK linear,Morgan,Cc1cc2ccccc2c2ccc3ccccc3c12
6648,0.8756782593765668,1,1,0,0,143,NSK linear,Morgan,[N-]=[N+]=NCC(O)Cn1cnc2c(N)ncnc21
6649,-0.4114011168204273,0,1,0,0,144,NSK linear,Morgan,[N-]=[N+]=NCC(O)Cn1cnc2c(N)ncnc21
6650,1.03970208224936,1,0,0,0,145,NSK linear,Morgan,C=CC(=O)c1ccc2c(c1)OCO2
6651,1.2182601600597436,1,1,0,0,146,NSK linear,Morgan,C=CC(=O)c1ccc2c(c1)OCO2
6652,1.2719116313753622,1,1,0,0,147,NSK linear,Morgan,N[C@H](CCC(=O)N[C@H](CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O
6653,0.9669611500133783,1,1,0,0,148,NSK linear,Morgan,N[C@H](CCC(=O)N[C@H](CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O
6654,-0.1850535466252759,0,1,0,0,149,NSK linear,Morgan,Cc1ccc(C)o1
6655,-0.29858386892912,0,0,0,0,150,NSK linear,Morgan,Cc1ccc(C)o1
6656,-0.8963951796707672,0,0,0,0,151,NSK linear,Morgan,O=C(CO)CO
6657,0.3484685671845655,1,0,0,0,152,NSK linear,Morgan,O=C(CO)CO
6658,-0.35358475310119136,0,1,0,0,153,NSK linear,Morgan,Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N
6659,4.762588934476932,1,1,0,0,154,NSK linear,Morgan,Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N
6660,-0.32475917636409507,0,1,0,0,155,NSK linear,Morgan,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1
6661,0.49113880458995124,1,1,0,0,156,NSK linear,Morgan,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1
6662,0.6148775128636117,1,0,0,0,157,NSK linear,Morgan,C#CCOCCN1C=CN(C)C1/C=N/O
6663,1.2675881392115322,1,0,0,0,158,NSK linear,Morgan,C#CCOCCN1C=CN(C)C1/C=N/O
6664,0.09676915496750027,1,1,0,0,159,NSK linear,Morgan,CC(=O)N/N=C/C1=CN(O)c2ccccc2N1O
6665,-0.7907782459946182,0,0,0,0,160,NSK linear,Morgan,CC(=O)N/N=C/C1=CN(O)c2ccccc2N1O
6666,0.6745822422600518,1,1,0,0,161,NSK linear,Morgan,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
6667,1.0654619127898495,1,0,0,0,162,NSK linear,Morgan,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
6668,0.4586496827174071,1,1,0,0,163,NSK linear,Morgan,O=[N+]([O-])c1ccc(NO)cc1
6669,1.841475790085027,1,1,0,0,164,NSK linear,Morgan,O=[N+]([O-])c1ccc(NO)cc1
6670,-0.956954685747355,0,0,0,0,165,NSK linear,Morgan,CCc1cc(-c2ccccc2)cc(CC)c1N
6671,-0.117291955418557,0,0,0,0,166,NSK linear,Morgan,CCc1cc(-c2ccccc2)cc(CC)c1N
6672,-0.6701249563751384,0,0,0,0,167,NSK linear,Morgan,Cn1cnc2ccc([N+](=O)[O-])cc21
6673,0.5970283979448907,1,1,0,0,168,NSK linear,Morgan,Cn1cnc2ccc([N+](=O)[O-])cc21
6674,0.983171945871304,1,1,0,0,169,NSK linear,Morgan,O=[N+]([O-])c1cccc(C(F)(F)F)c1
6675,-0.5955455848074909,0,0,0,0,170,NSK linear,Morgan,O=[N+]([O-])c1cccc(C(F)(F)F)c1
6676,-0.5143976896058683,0,1,0,0,171,NSK linear,Morgan,Nc1c(O)cccc1C(=O)CC(N)C(=O)O
6677,1.5672051880720268,1,1,0,0,172,NSK linear,Morgan,Nc1c(O)cccc1C(=O)CC(N)C(=O)O
6678,-2.5568119620745793,0,0,0,0,173,NSK linear,Morgan,CCOc1ccc2nc(N)sc2c1
6679,-0.09330032551335399,0,0,0,0,174,NSK linear,Morgan,CCOc1ccc2nc(N)sc2c1
6680,0.33410743563756856,1,1,0,0,175,NSK linear,Morgan,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c(O)c1C2=O
6681,-0.48268292778215494,0,1,0,0,176,NSK linear,Morgan,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c(O)c1C2=O
6682,0.7780673862120451,1,1,0,0,177,NSK linear,Morgan,CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C
6683,-0.14991914669822723,0,1,0,0,178,NSK linear,Morgan,CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C
