predicted,predicted labal,true label,fold,iteration,index,model,encoding,smiles
0.04371664965648854,1,0,0,0,0,MISVM_linear,MACCS,Nc1c(O)cccc1[N+](=O)[O-]
-0.009330058964457665,0,0,0,0,1,MISVM_linear,MACCS,Nc1nc2c(s1)CCC1NCCCC21
-0.01261945234587027,0,0,0,0,2,MISVM_linear,MACCS,Nc1ccc(Cl)c(Cl)c1Cl
-0.06834294661381238,0,0,0,0,3,MISVM_linear,MACCS,Nc1ccc(/C=C/C(=O)O)cc1
-0.02265959758826799,0,0,0,0,4,MISVM_linear,MACCS,Nc1nc2cc(Cl)ccc2[nH]1
-0.0016051538615913762,0,0,0,0,5,MISVM_linear,MACCS,Nc1ccccc1C(=O)OC1CCCCC1
-0.045664088501920316,0,0,0,0,6,MISVM_linear,MACCS,Nc1nc(O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1
-0.030989764932203633,0,0,0,0,7,MISVM_linear,MACCS,Nc1nc2c(Cl)cccc2s1
-0.008838799504441584,0,0,0,0,8,MISVM_linear,MACCS,Nc1cc(Cl)ccc1Cl
-0.22123720976877492,0,0,0,0,9,MISVM_linear,MACCS,Nc1cc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)c4ccc(S(=O)(=O)O)cc34)c(S(=O)(=O)O)cc2cc1S(=O)(=O)O
-0.28477308751158004,0,0,0,0,10,MISVM_linear,MACCS,Nc1ccc(S(N)(=O)=O)cc1
0.04128451234456032,1,0,0,0,11,MISVM_linear,MACCS,Nc1cccc([N+](=O)[O-])c1CO
-0.06739703911840839,0,0,0,0,12,MISVM_linear,MACCS,Nc1cc(Cl)nc(C(=O)O)c1Cl
0.08620868728937336,1,1,0,0,13,MISVM_linear,MACCS,Nc1ncnc2c1ncn2Cc1ccc([N+](=O)[O-])cc1
0.056726934806449955,1,1,0,0,14,MISVM_linear,MACCS,Nc1ccc(-c2ccc(N)cc2)cc1
0.05235677064471227,1,1,0,0,15,MISVM_linear,MACCS,Nc1ccc2cccc3c2c1-c1ccccc1-3
0.05037390124951596,1,1,0,0,16,MISVM_linear,MACCS,Nc1c2ccccc2nc2ccc(Cl)cc12
0.06623907074539552,1,1,0,0,17,MISVM_linear,MACCS,Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O
0.0492303375234807,1,1,0,0,18,MISVM_linear,MACCS,Nc1cnc2c(c1)nc1ccccn12
0.05168825067368517,1,1,0,0,19,MISVM_linear,MACCS,Nc1c2ccccc2nc2ccc(I)cc12
0.04096054635576439,1,1,0,0,20,MISVM_linear,MACCS,Nc1ccc2c(n1)[nH]c1ccccc12
0.050527964199762646,1,1,0,0,21,MISVM_linear,MACCS,Nc1cccc2cc3ccccc3cc12
0.026068753010650838,1,1,0,0,22,MISVM_linear,MACCS,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
0.04217968548462958,1,1,0,0,23,MISVM_linear,MACCS,Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1
