predicted,predicted labal,true label,fold,iteration,index,model,encoding,smiles
-14.153019661704898,0,0,,,0,total_data_NSK_polynomial,MACCS,Nc1cc(Cl)c(S(=O)(=O)O)cc1Cl
2.4435951651538903,1,0,,,1,total_data_NSK_polynomial,MACCS,Nc1ccc2c(S(=O)(=O)O)cccc2c1S(=O)(=O)O
-1.9898546130408739,0,0,,,2,total_data_NSK_polynomial,MACCS,Nc1nc(O)nc2c1ncn2C1OC(CO)C(O)C1O
0.7549247761204982,1,0,,,3,total_data_NSK_polynomial,MACCS,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c3c(c12)O[Cu]Oc1cc(-c2ccc4c(c2)O[Cu]Oc2c(c(S(=O)(=O)[O-])cc5cc(S(=O)(=O)[O-])cc(N)c25)/N=N\4)ccc1/N=N\3
-3.4696337531020993,0,0,,,4,total_data_NSK_polynomial,MACCS,Nc1ccc(N(c2ccc3ccccc3c2)c2ccc3ccccc3c2)cc1
-0.991660833092975,0,0,,,5,total_data_NSK_polynomial,MACCS,Nc1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3[o+]c2c1
5.903894758830435,1,0,,,6,total_data_NSK_polynomial,MACCS,Nc1c(C(=O)N/N=C/c2ccccc2)[nH]c2ccccc12
1.3836635918028248,1,0,,,7,total_data_NSK_polynomial,MACCS,Nc1cccc(O)c1[N+](=O)[O-]
-4.079335966341305,0,0,,,8,total_data_NSK_polynomial,MACCS,Nc1cc(-c2ccncc2)c[nH]c1=O
-1.357820997922612,0,0,,,9,total_data_NSK_polynomial,MACCS,Nc1c(O)cccc1C(=O)CC(N)C(=O)O
0.33994175891961526,1,0,,,10,total_data_NSK_polynomial,MACCS,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12
-1.1271352205204699,0,0,,,11,total_data_NSK_polynomial,MACCS,Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O
-0.9059601143188414,0,0,,,12,total_data_NSK_polynomial,MACCS,Nc1ccccc1
-1.3693565494460596,0,0,,,13,total_data_NSK_polynomial,MACCS,Nc1nc(N)nc(Cl)n1
0.2552909123152412,1,0,,,14,total_data_NSK_polynomial,MACCS,Nc1ccn([C@H]2O[C@@H](COP(=O)(O)O)[C@H](O)[C@H]2O)c(=O)n1
-2.35107175776981,0,0,,,15,total_data_NSK_polynomial,MACCS,Nc1c(O)cc(Cc2cc(Cl)c(N)c(OS(=O)(=O)O)c2)cc1Cl
-0.9565156578441072,0,0,,,16,total_data_NSK_polynomial,MACCS,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
-3.7130062429800854,0,0,,,17,total_data_NSK_polynomial,MACCS,Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1
4.256252016672275,1,0,,,18,total_data_NSK_polynomial,MACCS,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
-1.310810163247655,0,0,,,19,total_data_NSK_polynomial,MACCS,Nc1n[nH]c(N)n1
1.2109369624041777,1,0,,,20,total_data_NSK_polynomial,MACCS,Nc1nc(N)nc(-c2ccccc2)n1
0.9628503904269468,1,0,,,21,total_data_NSK_polynomial,MACCS,Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)[O-])cc(O)c12
-7.713450772271346,0,0,,,22,total_data_NSK_polynomial,MACCS,Nc1cc(S(=O)(=O)O)ccc1Cl
-1.9153083776987407,0,0,,,23,total_data_NSK_polynomial,MACCS,Nc1ccc(/C=C\c2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1
-0.9679487820629489,0,0,,,24,total_data_NSK_polynomial,MACCS,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
-1.8661786164446608,0,0,,,25,total_data_NSK_polynomial,MACCS,Nc1nc(O)c2[nH]nnc2n1
-0.8094823427727946,0,0,,,26,total_data_NSK_polynomial,MACCS,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
1.5444143424866839,1,0,,,27,total_data_NSK_polynomial,MACCS,Nc1nnc(S)s1
-0.6121017499971955,0,0,,,28,total_data_NSK_polynomial,MACCS,Nc1cc(Cl)nc(C(=O)O)c1Cl
2.9511230735541583,1,0,,,29,total_data_NSK_polynomial,MACCS,Nc1cccc2nc3cccc(N)c3nc12
-2.8331058217782785,0,0,,,30,total_data_NSK_polynomial,MACCS,Nc1cnn(-c2ccccc2)c(=O)c1Cl
0.9062017508960718,1,1,,,31,total_data_NSK_polynomial,MACCS,Nc1cc(Cl)ccc1[N+](=O)[O-]
3.3559613891288786,1,1,,,32,total_data_NSK_polynomial,MACCS,Nc1ncnc2c1ncn2-c1ccc([N+](=O)[O-])cc1
