predicted,predicted labal,true label,fold,iteration,index,model,encoding,smiles
-0.21666908232531457,0,0,0,0,0,MISVM_linear,MACCS,Nc1ccccc1C(=O)OC/C=C/c1ccccc1
-0.22380544207510883,0,0,0,0,1,MISVM_linear,MACCS,Nc1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1
-0.13120012463352793,0,0,0,0,2,MISVM_linear,MACCS,Nc1c(O)cccc1[N+](=O)[O-]
-0.3934536292961347,0,0,0,0,3,MISVM_linear,MACCS,Nc1ccc(S(=O)(=O)O)cc1S(=O)(=O)O
-0.3430613924926506,0,0,0,0,4,MISVM_linear,MACCS,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O[C@@H]3[C@@H](CO)O[C@@H](n4cnc5c(N)ncnc54)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)n1
-0.24403780101133912,0,0,0,0,5,MISVM_linear,MACCS,Nc1ccccc1C(F)(F)F
-0.3653212853686878,0,0,0,0,6,MISVM_linear,MACCS,Nc1c(S(=O)(=O)[O-])cc(NC2CCCCC2)c2c1C(=O)c1ccccc1C2=O
-0.3715838224922172,0,0,0,0,7,MISVM_linear,MACCS,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
-0.1982796842655901,0,0,0,0,8,MISVM_linear,MACCS,Nc1ccc2c(=O)[nH]sc2c1
-0.3364419678324745,0,0,0,0,9,MISVM_linear,MACCS,Nc1ccc(/C=C/c2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1
-0.2302373355899559,0,0,0,0,10,MISVM_linear,MACCS,Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1
-0.1434470460967253,0,0,0,0,11,MISVM_linear,MACCS,Nc1c(O)ccc2ccccc12
-0.3908023970925289,0,0,0,0,12,MISVM_linear,MACCS,Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl
-0.3409836223905947,0,1,0,0,13,MISVM_linear,MACCS,Nc1ccc(NOS(=O)(=O)O)cc1Cl
-0.15536777771427002,0,1,0,0,14,MISVM_linear,MACCS,Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
-0.14826586631488486,0,1,0,0,15,MISVM_linear,MACCS,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl
-0.178347502007122,0,1,0,0,16,MISVM_linear,MACCS,Nc1ccc(NC(=O)c2ccc(N)cc2)cc1
-0.12175807427340385,0,1,0,0,17,MISVM_linear,MACCS,Nc1cccc2c(N)cccc12
-0.3744178459160866,0,1,0,0,18,MISVM_linear,MACCS,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
-0.1380661024799837,0,1,0,0,19,MISVM_linear,MACCS,Nc1nc2ccc([N+](=O)[O-])cc2s1
-0.1434472004163928,0,1,0,0,20,MISVM_linear,MACCS,Nc1ccc2ccc3c4ccccc4cc4ccc1c2c43
-0.1088243023634545,0,1,0,0,21,MISVM_linear,MACCS,Nc1ccc(N=Nc2cccc(N)c2N)cc1
-0.14017644086337003,0,1,0,0,22,MISVM_linear,MACCS,Nc1ccc(N=Nc2ccccc2)c(N)n1
-0.1765578776201445,0,1,0,0,23,MISVM_linear,MACCS,Nc1ccc(N)cc1
-0.16449917850066864,0,1,0,0,24,MISVM_linear,MACCS,Nc1ccc(O)c(N)c1
-0.1460450780716921,0,1,0,0,25,MISVM_linear,MACCS,Nc1ccc2c(c1)Cc1ccccc1-2
-0.18458715781440774,0,1,0,0,26,MISVM_linear,MACCS,Nc1nc2c(s1)CCc1ncccc1-2
-0.1434472004163928,0,1,0,0,27,MISVM_linear,MACCS,Nc1ccc2ccc3cccc4ccc1c2c34
-0.15533484031233352,0,1,0,0,28,MISVM_linear,MACCS,Nc1cccc2ncc(F)cc12
-0.32190488178811305,0,1,0,0,29,MISVM_linear,MACCS,Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1
-0.11022539731101663,0,1,0,0,30,MISVM_linear,MACCS,Nc1c2cc([N+](=O)[O-])ccc2nc2ccc([N+](=O)[O-])cc12
-0.16449917850066864,0,1,0,0,31,MISVM_linear,MACCS,Nc1ccc(O)c(N)c1
-0.12660515258093902,0,1,0,0,32,MISVM_linear,MACCS,Nc1cc([N+](=O)[O-])c(N)cc1F
-0.10915554977154238,0,1,0,0,33,MISVM_linear,MACCS,Nc1ccc(N=Nc2cccc(N=Nc3ccc(N)cc3N)c2)c(N)c1
-0.1460450780716921,0,1,0,0,34,MISVM_linear,MACCS,Nc1cccc2c1-c1ccccc1C2
-0.15493016775539065,0,1,0,0,35,MISVM_linear,MACCS,Nc1ccc(Sc2ccc(N)cc2)cc1
-0.10579025590964755,0,1,0,0,36,MISVM_linear,MACCS,Nc1cc([N+](=O)[O-])c(-c2ccccc2)c([N+](=O)[O-])c1
-0.12712786262977874,0,0,1,0,0,MISVM_linear,MACCS,Nc1cccc(Cl)c1
-0.15748938372867316,0,0,1,0,1,MISVM_linear,MACCS,Nc1c(O)cccc1C(=O)O
-0.16274428133397453,0,0,1,0,2,MISVM_linear,MACCS,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl
-0.20619190680104482,0,0,1,0,3,MISVM_linear,MACCS,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1
-0.17013084963740122,0,0,1,0,4,MISVM_linear,MACCS,Nc1c(S(=O)(=O)O)cc(NC2CCCCC2)c2c1C(=O)c1ccccc1C2=O
-0.19937312699990403,0,0,1,0,5,MISVM_linear,MACCS,Nc1ccccc1C(=O)CC(N)C(=O)O
-0.11921118394955002,0,0,1,0,6,MISVM_linear,MACCS,Nc1nc2c(Cl)cccc2s1
-0.3020253317211457,0,0,1,0,7,MISVM_linear,MACCS,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCCl
-0.3095393957964879,0,0,1,0,8,MISVM_linear,MACCS,Nc1ccc(S(=O)(=O)[O-])c2ccccc12
-0.20619190680104482,0,0,1,0,9,MISVM_linear,MACCS,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
