,predicted,predicted labal,true label,fold,iteration,index,model,encoding
0,-0.24280017530831965,0,0,0,0,0,MISVM_linear,Morgan
1,-0.08341638275546179,0,0,0,0,1,MISVM_linear,Morgan
2,-0.0920101645494173,0,0,0,0,2,MISVM_linear,Morgan
3,-0.13955064995906102,0,0,0,0,3,MISVM_linear,Morgan
4,-0.07442720764233875,0,0,0,0,4,MISVM_linear,Morgan
5,-0.14025117682881694,0,0,0,0,5,MISVM_linear,Morgan
6,-0.13926489898732192,0,0,0,0,6,MISVM_linear,Morgan
7,-0.22074999311466387,0,0,0,0,7,MISVM_linear,Morgan
8,-0.06007853383489267,0,0,0,0,8,MISVM_linear,Morgan
9,-0.10910963159150537,0,0,0,0,9,MISVM_linear,Morgan
10,-0.08807678308744692,0,0,0,0,10,MISVM_linear,Morgan
11,-0.0839568232644104,0,0,0,0,11,MISVM_linear,Morgan
12,-0.07208340295436426,0,0,0,0,12,MISVM_linear,Morgan
13,-0.03433514474164635,0,1,0,0,13,MISVM_linear,Morgan
14,0.012946292197741086,1,1,0,0,14,MISVM_linear,Morgan
15,-0.20907649409637635,0,1,0,0,15,MISVM_linear,Morgan
16,-0.05648260370148077,0,1,0,0,16,MISVM_linear,Morgan
17,-0.0373210508174696,0,1,0,0,17,MISVM_linear,Morgan
18,-0.04197169471537461,0,1,0,0,18,MISVM_linear,Morgan
19,-0.02320997541015199,0,1,0,0,19,MISVM_linear,Morgan
20,-0.07198292048300167,0,1,0,0,20,MISVM_linear,Morgan
21,-0.04456955141968333,0,1,0,0,21,MISVM_linear,Morgan
22,-0.05836252181899312,0,1,0,0,22,MISVM_linear,Morgan
23,-0.04068691108127141,0,1,0,0,23,MISVM_linear,Morgan
24,-0.05680089552428934,0,1,0,0,24,MISVM_linear,Morgan
25,-0.09001088818725846,0,1,0,0,25,MISVM_linear,Morgan
26,-0.09872059931389038,0,1,0,0,26,MISVM_linear,Morgan
27,-0.08900010295896373,0,1,0,0,27,MISVM_linear,Morgan
28,-0.036714237642934355,0,1,0,0,28,MISVM_linear,Morgan
29,-0.06531493082787798,0,1,0,0,29,MISVM_linear,Morgan
30,-0.09383574325877647,0,1,0,0,30,MISVM_linear,Morgan
31,-0.07052153524417164,0,1,0,0,31,MISVM_linear,Morgan
32,-0.08229101656155216,0,1,0,0,32,MISVM_linear,Morgan
33,-0.05145704823892132,0,1,0,0,33,MISVM_linear,Morgan
34,-0.05924920506512411,0,1,0,0,34,MISVM_linear,Morgan
35,-0.034891548543247775,0,1,0,0,35,MISVM_linear,Morgan
36,-0.06827723509038586,0,1,0,0,36,MISVM_linear,Morgan
37,-0.20455998757154759,0,0,0,0,0,SIL_linear,Morgan
38,0.11139017773857703,1,0,0,0,1,SIL_linear,Morgan
39,0.043912208106168665,1,0,0,0,2,SIL_linear,Morgan
40,-0.0245810045908463,0,0,0,0,3,SIL_linear,Morgan
41,0.12062265454917709,1,0,0,0,4,SIL_linear,Morgan
42,-0.02464326849663811,0,0,0,0,5,SIL_linear,Morgan
43,0.014047881835824326,1,0,0,0,6,SIL_linear,Morgan
44,-0.11672507708758384,0,0,0,0,7,SIL_linear,Morgan
45,0.1655927480425366,1,0,0,0,8,SIL_linear,Morgan
46,0.013158597615682558,1,0,0,0,9,SIL_linear,Morgan
47,0.09241876477228599,1,0,0,0,10,SIL_linear,Morgan
48,0.07603587715570935,1,0,0,0,11,SIL_linear,Morgan
49,0.16145353117048006,1,0,0,0,12,SIL_linear,Morgan
50,0.20295069005511485,1,1,0,0,13,SIL_linear,Morgan
51,0.3074501885396492,1,1,0,0,14,SIL_linear,Morgan
52,-0.11386439373870227,0,1,0,0,15,SIL_linear,Morgan
53,0.16386423578195672,1,1,0,0,16,SIL_linear,Morgan
54,0.17376541911900165,1,1,0,0,17,SIL_linear,Morgan
55,0.19875337717522115,1,1,0,0,18,SIL_linear,Morgan
56,0.24118359431040132,1,1,0,0,19,SIL_linear,Morgan
57,0.12160461583688788,1,1,0,0,20,SIL_linear,Morgan
58,0.1812706808755109,1,1,0,0,21,SIL_linear,Morgan
59,0.13433228445700857,1,1,0,0,22,SIL_linear,Morgan
60,0.23508967225703659,1,1,0,0,23,SIL_linear,Morgan
61,0.1645749826327242,1,1,0,0,24,SIL_linear,Morgan
62,0.05676819836985958,1,1,0,0,25,SIL_linear,Morgan
63,0.0525792619782197,1,1,0,0,26,SIL_linear,Morgan
64,0.09001590199729888,1,1,0,0,27,SIL_linear,Morgan
65,0.21732852660251284,1,1,0,0,28,SIL_linear,Morgan
66,0.12035438679311858,1,1,0,0,29,SIL_linear,Morgan
67,0.08280097481423221,1,1,0,0,30,SIL_linear,Morgan
68,0.1558501591510575,1,1,0,0,31,SIL_linear,Morgan
