,predicted,predicted labal,true label,fold,iteration,index,model,encoding
0,0.04371664965648854,1,0,0,0,0,MISVM_linear,MACCS
1,-0.009330058964457665,0,0,0,0,1,MISVM_linear,MACCS
2,-0.01261945234587027,0,0,0,0,2,MISVM_linear,MACCS
3,-0.06834294661381238,0,0,0,0,3,MISVM_linear,MACCS
4,-0.02265959758826799,0,0,0,0,4,MISVM_linear,MACCS
5,-0.0016051538615913762,0,0,0,0,5,MISVM_linear,MACCS
6,-0.045664088501920316,0,0,0,0,6,MISVM_linear,MACCS
7,-0.030989764932203633,0,0,0,0,7,MISVM_linear,MACCS
8,-0.008838799504441584,0,0,0,0,8,MISVM_linear,MACCS
9,-0.22123720976877492,0,0,0,0,9,MISVM_linear,MACCS
10,-0.28477308751158004,0,0,0,0,10,MISVM_linear,MACCS
11,0.04128451234456032,1,0,0,0,11,MISVM_linear,MACCS
12,-0.06739703911840839,0,0,0,0,12,MISVM_linear,MACCS
13,0.08620868728937336,1,1,0,0,13,MISVM_linear,MACCS
14,0.056726934806449955,1,1,0,0,14,MISVM_linear,MACCS
15,0.05235677064471227,1,1,0,0,15,MISVM_linear,MACCS
16,0.05037390124951596,1,1,0,0,16,MISVM_linear,MACCS
17,0.06623907074539552,1,1,0,0,17,MISVM_linear,MACCS
18,0.0492303375234807,1,1,0,0,18,MISVM_linear,MACCS
19,0.05168825067368517,1,1,0,0,19,MISVM_linear,MACCS
20,0.04096054635576439,1,1,0,0,20,MISVM_linear,MACCS
21,0.050527964199762646,1,1,0,0,21,MISVM_linear,MACCS
22,0.026068753010650838,1,1,0,0,22,MISVM_linear,MACCS
23,0.04217968548462958,1,1,0,0,23,MISVM_linear,MACCS
24,0.05052964634546954,1,1,0,0,24,MISVM_linear,MACCS
25,-0.2790249104918347,0,1,0,0,25,MISVM_linear,MACCS
26,0.03070642646980282,1,1,0,0,26,MISVM_linear,MACCS
27,0.09794834898633505,1,1,0,0,27,MISVM_linear,MACCS
28,-0.02999667656141815,0,1,0,0,28,MISVM_linear,MACCS
29,0.04599056703726222,1,1,0,0,29,MISVM_linear,MACCS
30,0.05749211868674382,1,1,0,0,30,MISVM_linear,MACCS
31,0.0298309460438542,1,1,0,0,31,MISVM_linear,MACCS
32,-0.19170334839789602,0,1,0,0,32,MISVM_linear,MACCS
33,0.016176574158621258,1,1,0,0,33,MISVM_linear,MACCS
34,0.06623907074539552,1,1,0,0,34,MISVM_linear,MACCS
35,0.029348994899277097,1,1,0,0,35,MISVM_linear,MACCS
36,0.056726934806449955,1,1,0,0,36,MISVM_linear,MACCS
37,0.1793843046336222,1,0,0,0,0,SIL_linear,MACCS
