,predicted,predicted labal,true label,fold,iteration,index,model,encoding
0,-0.22837229123846906,0,0,0,0,0,MISVM_linear,MACCS
1,0.049260516370619324,1,0,0,0,1,MISVM_linear,MACCS
2,0.058804414451318336,1,0,0,0,2,MISVM_linear,MACCS
3,-0.1333360816116346,0,0,0,0,3,MISVM_linear,MACCS
4,0.05497153259551456,1,0,0,0,4,MISVM_linear,MACCS
5,-0.005039053596777867,0,0,0,0,5,MISVM_linear,MACCS
6,-0.10203411380149392,0,0,0,0,6,MISVM_linear,MACCS
7,-0.1827324487672285,0,0,0,0,7,MISVM_linear,MACCS
8,0.1297537211291932,1,0,0,0,8,MISVM_linear,MACCS
9,0.024447818877940883,1,0,0,0,9,MISVM_linear,MACCS
10,0.0817443079622845,1,0,0,0,10,MISVM_linear,MACCS
11,0.018825878854434527,1,0,0,0,11,MISVM_linear,MACCS
12,0.05565261476511912,1,0,0,0,12,MISVM_linear,MACCS
13,0.1899475960459948,1,1,0,0,13,MISVM_linear,MACCS
14,0.1594250914484132,1,1,0,0,14,MISVM_linear,MACCS
15,-0.10121245507985267,0,1,0,0,15,MISVM_linear,MACCS
16,0.12450490401441411,1,1,0,0,16,MISVM_linear,MACCS
17,0.1147018548909163,1,1,0,0,17,MISVM_linear,MACCS
18,0.10321833328745772,1,1,0,0,18,MISVM_linear,MACCS
19,0.11866710086146089,1,1,0,0,19,MISVM_linear,MACCS
20,-0.012782148467204378,0,1,0,0,20,MISVM_linear,MACCS
21,0.1388235954803357,1,1,0,0,21,MISVM_linear,MACCS
22,0.11011362369247361,1,1,0,0,22,MISVM_linear,MACCS
23,0.1297537211291932,1,1,0,0,23,MISVM_linear,MACCS
24,0.1113001417741533,1,1,0,0,24,MISVM_linear,MACCS
25,0.03530051423264862,1,1,0,0,25,MISVM_linear,MACCS
26,0.12029790220066083,1,1,0,0,26,MISVM_linear,MACCS
27,0.11944855799358312,1,1,0,0,27,MISVM_linear,MACCS
28,0.1388235954803357,1,1,0,0,28,MISVM_linear,MACCS
29,0.05362490236141707,1,1,0,0,29,MISVM_linear,MACCS
30,0.015830023513277995,1,1,0,0,30,MISVM_linear,MACCS
31,-0.026130942654426365,0,1,0,0,31,MISVM_linear,MACCS
32,0.1052729150247795,1,1,0,0,32,MISVM_linear,MACCS
33,0.1388235954803357,1,1,0,0,33,MISVM_linear,MACCS
34,0.1285311933883042,1,1,0,0,34,MISVM_linear,MACCS
35,0.12761381556214677,1,1,0,0,35,MISVM_linear,MACCS
36,0.12149574694313775,1,1,0,0,36,MISVM_linear,MACCS
37,-0.3462804762311311,0,0,0,0,0,SIL_linear,MACCS
38,0.1176395754435739,1,0,0,0,1,SIL_linear,MACCS
39,0.03512508446951143,1,0,0,0,2,SIL_linear,MACCS
40,-0.19505987429251803,0,0,0,0,3,SIL_linear,MACCS
41,0.10156068736813155,1,0,0,0,4,SIL_linear,MACCS
42,0.027136575741792214,1,0,0,0,5,SIL_linear,MACCS
43,-0.2040696905506249,0,0,0,0,6,SIL_linear,MACCS
44,-0.18217046337032733,0,0,0,0,7,SIL_linear,MACCS
45,0.26293886510889153,1,0,0,0,8,SIL_linear,MACCS
46,0.013351373382266218,1,0,0,0,9,SIL_linear,MACCS
47,0.10266130683541572,1,0,0,0,10,SIL_linear,MACCS
48,0.07740037633112695,1,0,0,0,11,SIL_linear,MACCS
