,predicted,predicted labal,true label,fold,iteration,index,model,encoding
0,-0.21666908232531457,0,0,0,0,0,MISVM_linear,MACCS
1,-0.22380544207510883,0,0,0,0,1,MISVM_linear,MACCS
2,-0.13120012463352793,0,0,0,0,2,MISVM_linear,MACCS
3,-0.3934536292961347,0,0,0,0,3,MISVM_linear,MACCS
4,-0.3430613924926506,0,0,0,0,4,MISVM_linear,MACCS
5,-0.24403780101133912,0,0,0,0,5,MISVM_linear,MACCS
6,-0.3653212853686878,0,0,0,0,6,MISVM_linear,MACCS
7,-0.3715838224922172,0,0,0,0,7,MISVM_linear,MACCS
8,-0.1982796842655901,0,0,0,0,8,MISVM_linear,MACCS
9,-0.3364419678324745,0,0,0,0,9,MISVM_linear,MACCS
10,-0.2302373355899559,0,0,0,0,10,MISVM_linear,MACCS
11,-0.1434470460967253,0,0,0,0,11,MISVM_linear,MACCS
12,-0.3908023970925289,0,0,0,0,12,MISVM_linear,MACCS
13,-0.3409836223905947,0,1,0,0,13,MISVM_linear,MACCS
14,-0.15536777771427002,0,1,0,0,14,MISVM_linear,MACCS
15,-0.14826586631488486,0,1,0,0,15,MISVM_linear,MACCS
16,-0.178347502007122,0,1,0,0,16,MISVM_linear,MACCS
17,-0.12175807427340385,0,1,0,0,17,MISVM_linear,MACCS
18,-0.3744178459160866,0,1,0,0,18,MISVM_linear,MACCS
19,-0.1380661024799837,0,1,0,0,19,MISVM_linear,MACCS
20,-0.1434472004163928,0,1,0,0,20,MISVM_linear,MACCS
21,-0.1088243023634545,0,1,0,0,21,MISVM_linear,MACCS
22,-0.14017644086337003,0,1,0,0,22,MISVM_linear,MACCS
23,-0.1765578776201445,0,1,0,0,23,MISVM_linear,MACCS
24,-0.16449917850066864,0,1,0,0,24,MISVM_linear,MACCS
25,-0.1460450780716921,0,1,0,0,25,MISVM_linear,MACCS
26,-0.18458715781440774,0,1,0,0,26,MISVM_linear,MACCS
27,-0.1434472004163928,0,1,0,0,27,MISVM_linear,MACCS
28,-0.15533484031233352,0,1,0,0,28,MISVM_linear,MACCS
29,-0.32190488178811305,0,1,0,0,29,MISVM_linear,MACCS
30,-0.11022539731101663,0,1,0,0,30,MISVM_linear,MACCS
31,-0.16449917850066864,0,1,0,0,31,MISVM_linear,MACCS
32,-0.12660515258093902,0,1,0,0,32,MISVM_linear,MACCS
33,-0.10915554977154238,0,1,0,0,33,MISVM_linear,MACCS
34,-0.1460450780716921,0,1,0,0,34,MISVM_linear,MACCS
35,-0.15493016775539065,0,1,0,0,35,MISVM_linear,MACCS
36,-0.10579025590964755,0,1,0,0,36,MISVM_linear,MACCS
37,0.11497427376909966,1,0,0,0,0,SIL_linear,MACCS
38,0.14172702183100627,1,0,0,0,1,SIL_linear,MACCS
39,0.2695297713878164,1,0,0,0,2,SIL_linear,MACCS
40,-0.2182766147012888,0,0,0,0,3,SIL_linear,MACCS
41,-0.1457823686722012,0,0,0,0,4,SIL_linear,MACCS
42,0.01163763510962832,1,0,0,0,5,SIL_linear,MACCS
43,-0.18140706111953853,0,0,0,0,6,SIL_linear,MACCS
44,-0.22813214690869457,0,0,0,0,7,SIL_linear,MACCS
45,0.11153802576666257,1,0,0,0,8,SIL_linear,MACCS
46,-0.08420114492857775,0,0,0,0,9,SIL_linear,MACCS
47,0.08298395206003503,1,0,0,0,10,SIL_linear,MACCS
48,0.2231201992214313,1,0,0,0,11,SIL_linear,MACCS
49,-0.27634759249038143,0,0,0,0,12,SIL_linear,MACCS
50,-0.1455039236610356,0,1,0,0,13,SIL_linear,MACCS
51,0.23285133571297903,1,1,0,0,14,SIL_linear,MACCS
52,0.17984681820377665,1,1,0,0,15,SIL_linear,MACCS
53,0.18798752068149158,1,1,0,0,16,SIL_linear,MACCS
54,0.2557182935159041,1,1,0,0,17,SIL_linear,MACCS
55,-0.22834280262188902,0,1,0,0,18,SIL_linear,MACCS
56,0.17246871609415285,1,1,0,0,19,SIL_linear,MACCS
57,0.2366136486332633,1,1,0,0,20,SIL_linear,MACCS
58,0.32550997739764587,1,1,0,0,21,SIL_linear,MACCS
59,0.22222146521503128,1,1,0,0,22,SIL_linear,MACCS
60,0.13598914036808335,1,1,0,0,23,SIL_linear,MACCS
61,0.12917239161357966,1,1,0,0,24,SIL_linear,MACCS
62,0.2121377783622615,1,1,0,0,25,SIL_linear,MACCS
63,0.07339097066602632,1,1,0,0,26,SIL_linear,MACCS
64,0.2366136486332633,1,1,0,0,27,SIL_linear,MACCS
65,0.18446535127349958,1,1,0,0,28,SIL_linear,MACCS
66,-0.00666823617884145,0,1,0,0,29,SIL_linear,MACCS
67,0.2840607513411383,1,1,0,0,30,SIL_linear,MACCS
68,0.12917239161357966,1,1,0,0,31,SIL_linear,MACCS
69,0.30234853467193246,1,1,0,0,32,SIL_linear,MACCS
70,0.3806592532992639,1,1,0,0,33,SIL_linear,MACCS
71,0.2121377783622615,1,1,0,0,34,SIL_linear,MACCS
72,0.20267827045567902,1,1,0,0,35,SIL_linear,MACCS
73,0.2906614392741278,1,1,0,0,36,SIL_linear,MACCS
74,-0.4539288230250672,0,0,0,0,0,NSK_linear,MACCS
75,-0.4152807175894556,0,0,0,0,1,NSK_linear,MACCS
76,1.3676518393991381,1,0,0,0,2,NSK_linear,MACCS
77,-1.0372572871962547,0,0,0,0,3,NSK_linear,MACCS
78,-0.4582668793052519,0,0,0,0,4,NSK_linear,MACCS
79,-1.3279082620025222,0,0,0,0,5,NSK_linear,MACCS
80,0.14513308825294713,1,0,0,0,6,NSK_linear,MACCS
81,-1.7040775723498847,0,0,0,0,7,NSK_linear,MACCS
82,0.9169237937161946,1,0,0,0,8,NSK_linear,MACCS
83,-0.3995805605256405,0,0,0,0,9,NSK_linear,MACCS
84,0.20162437959837998,1,0,0,0,10,NSK_linear,MACCS
85,0.7247531723299571,1,0,0,0,11,NSK_linear,MACCS
86,-2.9207742654424402,0,0,0,0,12,NSK_linear,MACCS
87,-1.2902323671227989,0,1,0,0,13,NSK_linear,MACCS
88,0.9615029784212482,1,1,0,0,14,NSK_linear,MACCS
89,0.8423106466270313,1,1,0,0,15,NSK_linear,MACCS
90,1.2760349314107993,1,1,0,0,16,NSK_linear,MACCS
91,1.0545717235770953,1,1,0,0,17,NSK_linear,MACCS
92,-2.301390811965293,0,1,0,0,18,NSK_linear,MACCS
93,0.6167962984651935,1,1,0,0,19,NSK_linear,MACCS
94,1.104198519333531,1,1,0,0,20,NSK_linear,MACCS
95,2.6134041069198988,1,1,0,0,21,NSK_linear,MACCS
96,1.061802516394832,1,1,0,0,22,NSK_linear,MACCS
97,0.19086383922328742,1,1,0,0,23,NSK_linear,MACCS
98,0.15004746371067046,1,1,0,0,24,NSK_linear,MACCS
99,1.2438304868205075,1,1,0,0,25,NSK_linear,MACCS
100,0.26467883956761795,1,1,0,0,26,NSK_linear,MACCS
101,0.8041414717735503,1,1,0,0,27,NSK_linear,MACCS
102,1.1414079447882868,1,1,0,0,28,NSK_linear,MACCS
103,-1.3253650395174015,0,1,0,0,29,NSK_linear,MACCS
104,1.502218017800128,1,1,0,0,30,NSK_linear,MACCS
105,0.15004746371067046,1,1,0,0,31,NSK_linear,MACCS
106,2.2466654047131946,1,1,0,0,32,NSK_linear,MACCS
107,2.447558346225117,1,1,0,0,33,NSK_linear,MACCS
108,1.1987640182701584,1,1,0,0,34,NSK_linear,MACCS
109,1.6279994945187486,1,1,0,0,35,NSK_linear,MACCS
110,2.135340530018625,1,1,0,0,36,NSK_linear,MACCS
111,-0.6086922975773961,0,0,0,0,0,sbMIL-linear,MACCS
112,-0.16426261463649916,0,0,0,0,1,sbMIL-linear,MACCS
113,0.8418495919253325,1,0,0,0,2,sbMIL-linear,MACCS
114,-0.5232963162906628,0,0,0,0,3,sbMIL-linear,MACCS
115,-0.09021681628311573,0,0,0,0,4,sbMIL-linear,MACCS
116,-0.6873167185380537,0,0,0,0,5,sbMIL-linear,MACCS
117,-0.6010593847871198,0,0,0,0,6,sbMIL-linear,MACCS
118,-0.4219631566625913,0,0,0,0,7,sbMIL-linear,MACCS
119,0.024718842302233646,1,0,0,0,8,sbMIL-linear,MACCS
120,-0.41407699419294597,0,0,0,0,9,sbMIL-linear,MACCS
121,-0.6046237366591489,0,0,0,0,10,sbMIL-linear,MACCS
122,-0.36855935298034803,0,0,0,0,11,sbMIL-linear,MACCS
123,-0.3658059237606691,0,0,0,0,12,sbMIL-linear,MACCS
124,-0.4443434311245621,0,1,0,0,13,sbMIL-linear,MACCS
125,1.2701951944461043,1,1,0,0,14,sbMIL-linear,MACCS
126,-0.5228363369495018,0,1,0,0,15,sbMIL-linear,MACCS
127,-0.21681621608443558,0,1,0,0,16,sbMIL-linear,MACCS
128,-0.33790876230575495,0,1,0,0,17,sbMIL-linear,MACCS
129,-0.437973247761468,0,1,0,0,18,sbMIL-linear,MACCS
130,1.0719145109628077,1,1,0,0,19,sbMIL-linear,MACCS
131,-0.4286486778232578,0,1,0,0,20,sbMIL-linear,MACCS
132,0.10201687101169998,1,1,0,0,21,sbMIL-linear,MACCS
133,0.7944221001519497,1,1,0,0,22,sbMIL-linear,MACCS
134,-0.4616441914678396,0,1,0,0,23,sbMIL-linear,MACCS
135,-0.25558474314323476,0,1,0,0,24,sbMIL-linear,MACCS
136,-0.44538538147666085,0,1,0,0,25,sbMIL-linear,MACCS
137,-0.07578634422365682,0,1,0,0,26,sbMIL-linear,MACCS
138,-0.4286486778232578,0,1,0,0,27,sbMIL-linear,MACCS
139,-0.12359299004815083,0,1,0,0,28,sbMIL-linear,MACCS
140,-0.13094600727701355,0,1,0,0,29,sbMIL-linear,MACCS
141,1.2352036027134279,1,1,0,0,30,sbMIL-linear,MACCS
142,-0.25558474314323476,0,1,0,0,31,sbMIL-linear,MACCS
143,0.9623889614344329,1,1,0,0,32,sbMIL-linear,MACCS
144,0.11276504450949687,1,1,0,0,33,sbMIL-linear,MACCS
145,-0.44538538147666085,0,1,0,0,34,sbMIL-linear,MACCS
146,-0.4335363359555675,0,1,0,0,35,sbMIL-linear,MACCS
147,0.930640757969346,1,1,0,0,36,sbMIL-linear,MACCS
148,1.3799345320342886,1,0,0,0,0,sMIL_linear,MACCS
149,1.8157790952920942,1,0,0,0,1,sMIL_linear,MACCS
150,1.84613631017245,1,0,0,0,2,sMIL_linear,MACCS
151,0.43135134297049094,1,0,0,0,3,sMIL_linear,MACCS
152,2.2640796699199375,1,0,0,0,4,sMIL_linear,MACCS
153,0.7549150576282408,1,0,0,0,5,sMIL_linear,MACCS
154,-0.7073668087124507,0,0,0,0,6,sMIL_linear,MACCS
155,1.264867945354676,1,0,0,0,7,sMIL_linear,MACCS
156,1.0177196558740418,1,0,0,0,8,sMIL_linear,MACCS
157,1.387278296756545,1,0,0,0,9,sMIL_linear,MACCS
158,0.5476146488943718,1,0,0,0,10,sMIL_linear,MACCS
159,1.5685289856257913,1,0,0,0,11,sMIL_linear,MACCS
160,2.1329803935642677,1,0,0,0,12,sMIL_linear,MACCS
161,0.8950594677843564,1,1,0,0,13,sMIL_linear,MACCS
162,2.5892068055921946,1,1,0,0,14,sMIL_linear,MACCS
163,0.7903287401947798,1,1,0,0,15,sMIL_linear,MACCS
164,2.2993009758183316,1,1,0,0,16,sMIL_linear,MACCS
165,0.923682765336542,1,1,0,0,17,sMIL_linear,MACCS
166,1.1967806059304342,1,1,0,0,18,sMIL_linear,MACCS
167,0.4353938895963041,1,1,0,0,19,sMIL_linear,MACCS
168,1.3976747879856264,1,1,0,0,20,sMIL_linear,MACCS
169,3.4571032456792654,1,1,0,0,21,sMIL_linear,MACCS
170,1.1511154135126,1,1,0,0,22,sMIL_linear,MACCS
171,0.35764754976925994,1,1,0,0,23,sMIL_linear,MACCS
172,2.030767603952945,1,1,0,0,24,sMIL_linear,MACCS
